fecha,sector,id_punto,coordenada_x,coordenada_y,angulo_polar,tms,tasa_diaria,radio_canaleta
2023-04-13,6,41,487495.733669117,7295194.36055231,1.6598459071795864,10180.040874329783,0.4121134592134794,2.0435
2023-04-13,6,42,487451.249918709,7295317.60241819,0.1537477,23753.428627591402,0.9615980682927918,1.8875
2023-04-13,6,43,487189.784085125,7295412.57269179,1.605957707179586,23753.428627591402,0.9615980682927918,1.0725
2023-04-14,6,34,488628.610820874,7295304.84068652,2.140480407179586,7669.521952612774,0.4121134592134794,0.7955
2023-04-14,6,35,488584.856312276,7295391.98508281,3.801820807179586,7669.521952612774,0.4121134592134794,2.1775
2023-04-14,6,36,488705.545831823,7295472.2016819,2.4539214071795863,7669.521952612774,0.4121134592134794,0.7805
2023-04-14,6,38,488389.054886304,7294926.72880806,2.0846410071795862,7669.521952612774,0.4121134592134794,1.5915
2023-04-14,6,39,488084.961051556,7294943.50136969,0.7935947,7669.521952612774,0.4121134592134794,1.2665
2023-04-14,6,40,487862.54229952,7294629.1981496,1.6465134071795866,7669.521952612774,0.4121134592134794,1.3905
2023-04-14,6,41,487495.733669117,7295194.36055231,1.6598459071795864,7669.521952612774,0.4121134592134794,2.0435
2023-04-14,6,42,487451.249918709,7295317.60241819,0.1537477,17895.5511631113,0.9615980682927918,1.8875
2023-04-14,6,43,487189.784085125,7295412.57269179,1.605957707179586,17895.5511631113,0.9615980682927918,1.0725
2023-04-15,6,34,488628.610820874,7295304.84068652,2.140480407179586,9054.202262250743,0.4121134592134794,0.7955
2023-04-15,6,35,488584.856312276,7295391.98508281,3.801820807179586,9054.202262250743,0.4121134592134794,2.1775
2023-04-15,6,36,488705.545831823,7295472.2016819,2.4539214071795863,9054.202262250743,0.4121134592134794,0.7805
2023-04-15,6,38,488389.054886304,7294926.72880806,2.0846410071795862,9054.202262250743,0.4121134592134794,1.5915
2023-04-15,6,39,488084.961051556,7294943.50136969,0.7935947,9054.202262250743,0.4121134592134794,1.2665
2023-04-15,6,40,487862.54229952,7294629.1981496,1.6465134071795866,9054.202262250743,0.4121134592134794,1.3905
2023-04-15,6,41,487495.733669117,7295194.36055231,1.6598459071795864,9054.202262250743,0.4121134592134794,2.0435
2023-04-15,6,42,487451.249918709,7295317.60241819,0.1537477,21126.47187483016,0.9615980682927918,1.8875
2023-04-15,6,43,487189.784085125,7295412.57269179,1.605957707179586,21126.47187483016,0.9615980682927918,1.0725
2023-04-16,6,34,488628.610820874,7295304.84068652,2.140480407179586,7996.7462672766715,0.4121134592134794,0.7955
2023-04-16,6,35,488584.856312276,7295391.98508281,3.801820807179586,7996.7462672766715,0.4121134592134794,2.1775
2023-04-16,6,36,488705.545831823,7295472.2016819,2.4539214071795863,7996.7462672766715,0.4121134592134794,0.7805
2023-04-16,6,38,488389.054886304,7294926.72880806,2.0846410071795862,7996.7462672766715,0.4121134592134794,1.5915
2023-04-16,6,39,488084.961051556,7294943.50136969,0.7935947,7996.7462672766715,0.4121134592134794,1.2665
2023-04-16,6,40,487862.54229952,7294629.1981496,1.6465134071795866,7996.7462672766715,0.4121134592134794,1.3905
2023-04-16,6,41,487495.733669117,7295194.36055231,1.6598459071795864,7996.7462672766715,0.4121134592134794,2.0435
2023-04-16,6,42,487451.249918709,7295317.60241819,0.1537477,18659.07456144865,0.9615980682927918,1.8875
2023-04-16,6,43,487189.784085125,7295412.57269179,1.605957707179586,18659.07456144865,0.9615980682927918,1.0725
2023-04-17,6,34,488628.610820874,7295304.84068652,2.140480407179586,11763.940277736545,0.4121134592134794,0.7955
2023-04-17,6,35,488584.856312276,7295391.98508281,3.801820807179586,11763.940277736545,0.4121134592134794,2.1775
2023-04-17,6,36,488705.545831823,7295472.2016819,2.4539214071795863,11763.940277736545,0.4121134592134794,0.7805
2023-04-17,6,38,488389.054886304,7294926.72880806,2.0846410071795862,11763.940277736545,0.4121134592134794,1.5915
2023-04-17,6,39,488084.961051556,7294943.50136969,0.7935947,11763.940277736545,0.4121134592134794,1.2665
2023-04-17,6,40,487862.54229952,7294629.1981496,1.6465134071795866,11763.940277736545,0.4121134592134794,1.3905
2023-04-17,6,41,487495.733669117,7295194.36055231,1.6598459071795864,11763.940277736545,0.4121134592134794,2.0435
